race,name,driver,team,lap,time
5,monaco,Sergio Perez,redB,58,75.736
5,monaco,Sergio Perez,redB,59,74.988
5,monaco,Sergio Perez,redB,60,75.05199999999999
5,monaco,Sergio Perez,redB,61,75.125
5,monaco,Sergio Perez,redB,62,75.27
5,monaco,Sergio Perez,redB,63,74.759
5,monaco,Sergio Perez,redB,64,74.778
5,monaco,Sergio Perez,redB,65,75.149
5,monaco,Sergio Perez,redB,66,75.883
5,monaco,Sergio Perez,redB,67,75.789
5,monaco,Sergio Perez,redB,68,75.982
5,monaco,Sergio Perez,redB,69,75.46600000000001
5,monaco,Sergio Perez,redB,70,75.453
5,monaco,Sergio Perez,redB,71,75.41199999999999
5,monaco,Sergio Perez,redB,72,75.613
5,monaco,Sergio Perez,redB,73,75.074
5,monaco,Sergio Perez,redB,74,75.167
5,monaco,Sergio Perez,redB,75,75.561
5,monaco,Sergio Perez,redB,76,75.175
5,monaco,Sergio Perez,redB,77,74.905
5,monaco,Sergio Perez,redB,78,74.916
5,monaco,Sergio Perez,redB,79,75.307
4,spain,Sergio Perez,redB,1,91.943
4,spain,Sergio Perez,redB,2,85.241
4,spain,Sergio Perez,redB,3,84.792
4,spain,Sergio Perez,redB,4,84.723
4,spain,Sergio Perez,redB,5,84.06700000000001
4,spain,Sergio Perez,redB,6,84.544
4,spain,Sergio Perez,redB,7,84.305
4,spain,Sergio Perez,redB,8,93.46600000000001
4,spain,Sergio Perez,redB,11,85.649
4,spain,Sergio Perez,redB,12,84.816
4,spain,Sergio Perez,redB,13,84.43700000000001
4,spain,Sergio Perez,redB,14,85.046
4,spain,Sergio Perez,redB,15,84.98899999999999
4,spain,Sergio Perez,redB,16,84.56299999999999
4,spain,Sergio Perez,redB,17,84.53
4,spain,Sergio Perez,redB,18,84.39399999999999
4,spain,Sergio Perez,redB,19,84.514
4,spain,Sergio Perez,redB,20,84.512
4,spain,Sergio Perez,redB,21,84.723
4,spain,Sergio Perez,redB,22,84.764
4,spain,Sergio Perez,redB,23,84.545
4,spain,Sergio Perez,redB,24,84.527
4,spain,Sergio Perez,redB,25,85.92399999999999
4,spain,Sergio Perez,redB,26,83.60799999999999
4,spain,Sergio Perez,redB,27,86.984
4,spain,Sergio Perez,redB,29,81.962
4,spain,Sergio Perez,redB,30,82.141
4,spain,Sergio Perez,redB,31,82.906
4,spain,Sergio Perez,redB,32,83.181
4,spain,Sergio Perez,redB,33,83.04299999999999
4,spain,Sergio Perez,redB,34,83.051
4,spain,Sergio Perez,redB,35,82.95100000000001
4,spain,Sergio Perez,redB,36,83.361
4,spain,Sergio Perez,redB,37,82.76799999999999
4,spain,Sergio Perez,redB,38,82.955
4,spain,Sergio Perez,redB,39,82.92
4,spain,Sergio Perez,redB,40,83.37100000000001
4,spain,Sergio Perez,redB,41,84.725
4,spain,Sergio Perez,redB,42,82.96700000000001
4,spain,Sergio Perez,redB,43,83.103
4,spain,Sergio Perez,redB,44,82.77
4,spain,Sergio Perez,redB,45,83.211
4,spain,Sergio Perez,redB,46,82.272
4,spain,Sergio Perez,redB,47,82.055
4,spain,Sergio Perez,redB,48,81.883
4,spain,Sergio Perez,redB,49,82.204
4,spain,Sergio Perez,redB,50,82.024
4,spain,Sergio Perez,redB,51,82.579
4,spain,Sergio Perez,redB,52,82.56700000000001
4,spain,Sergio Perez,redB,53,83.031
4,spain,Sergio Perez,redB,54,82.69
4,spain,Sergio Perez,redB,55,82.682
4,spain,Sergio Perez,redB,56,83.11
4,spain,Sergio Perez,redB,57,87.212
4,spain,Sergio Perez,redB,59,82.891
4,spain,Sergio Perez,redB,60,79.483
4,spain,Sergio Perez,redB,61,81.668
4,spain,Sergio Perez,redB,62,81.4
4,spain,Sergio Perez,redB,63,80.955
4,spain,Sergio Perez,redB,64,81.703
4,spain,Sergio Perez,redB,65,81.408
4,spain,Sergio Perez,redB,66,80.971
3,portugal,Sergio Perez,redB,1,89.236
3,portugal,Sergio Perez,redB,7,87.113
3,portugal,Sergio Perez,redB,8,83.889
3,portugal,Sergio Perez,redB,9,83.87299999999999
3,portugal,Sergio Perez,redB,10,83.738
3,portugal,Sergio Perez,redB,11,83.736
3,portugal,Sergio Perez,redB,12,83.449
3,portugal,Sergio Perez,redB,13,83.34700000000001
3,portugal,Sergio Perez,redB,14,83.618
3,portugal,Sergio Perez,redB,15,84.01899999999999
3,portugal,Sergio Perez,redB,16,83.039
3,portugal,Sergio Perez,redB,17,82.99799999999999
3,portugal,Sergio Perez,redB,18,82.735
3,portugal,Sergio Perez,redB,19,82.95700000000001
3,portugal,Sergio Perez,redB,20,83.00399999999999
3,portugal,Sergio Perez,redB,21,83.478
3,portugal,Sergio Perez,redB,22,82.697
3,portugal,Sergio Perez,redB,23,82.821
3,portugal,Sergio Perez,redB,24,82.76100000000001
3,portugal,Sergio Perez,redB,25,82.98100000000001
3,portugal,Sergio Perez,redB,26,82.486
3,portugal,Sergio Perez,redB,27,82.76700000000001
3,portugal,Sergio Perez,redB,28,82.43299999999999
3,portugal,Sergio Perez,redB,29,82.459
3,portugal,Sergio Perez,redB,30,82.318
3,portugal,Sergio Perez,redB,31,82.946
3,portugal,Sergio Perez,redB,32,82.458
3,portugal,Sergio Perez,redB,33,82.066
3,portugal,Sergio Perez,redB,34,81.72800000000001
3,portugal,Sergio Perez,redB,35,82.12700000000001
3,portugal,Sergio Perez,redB,36,82.039
3,portugal,Sergio Perez,redB,37,82.14299999999999
3,portugal,Sergio Perez,redB,38,81.887
3,portugal,Sergio Perez,redB,39,82.31299999999999
3,portugal,Sergio Perez,redB,40,82.066
3,portugal,Sergio Perez,redB,41,82.14299999999999
3,portugal,Sergio Perez,redB,42,82.666
3,portugal,Sergio Perez,redB,43,82.15899999999999
3,portugal,Sergio Perez,redB,44,82.13600000000001
3,portugal,Sergio Perez,redB,45,82.46
3,portugal,Sergio Perez,redB,46,84.085
3,portugal,Sergio Perez,redB,47,82.215
3,portugal,Sergio Perez,redB,48,82.69200000000001
3,portugal,Sergio Perez,redB,49,82.436
3,portugal,Sergio Perez,redB,50,83.26100000000001
3,portugal,Sergio Perez,redB,51,88.80799999999999
3,portugal,Sergio Perez,redB,53,81.343
3,portugal,Sergio Perez,redB,54,82.57799999999999
3,portugal,Sergio Perez,redB,55,80.643
3,portugal,Sergio Perez,redB,56,82.375
3,portugal,Sergio Perez,redB,57,82.038
3,portugal,Sergio Perez,redB,58,82.229
3,portugal,Sergio Perez,redB,59,81.898
3,portugal,Sergio Perez,redB,60,82.211
3,portugal,Sergio Perez,redB,61,82.405
3,portugal,Sergio Perez,redB,62,81.804
3,portugal,Sergio Perez,redB,63,81.34899999999999
3,portugal,Sergio Perez,redB,64,82.27799999999999
3,portugal,Sergio Perez,redB,65,81.62100000000001
3,portugal,Sergio Perez,redB,66,81.766
2,imola,Sergio Perez,redB,11,91.56299999999999
2,imola,Sergio Perez,redB,12,90.344
2,imola,Sergio Perez,redB,13,89.822
2,imola,Sergio Perez,redB,14,89.415
2,imola,Sergio Perez,redB,15,88.65899999999999
2,imola,Sergio Perez,redB,16,87.92299999999999
2,imola,Sergio Perez,redB,17,87.448
2,imola,Sergio Perez,redB,18,88.179
2,imola,Sergio Perez,redB,19,86.93299999999999
2,imola,Sergio Perez,redB,20,86.456
2,imola,Sergio Perez,redB,21,87.667
2,imola,Sergio Perez,redB,22,87.185
2,imola,Sergio Perez,redB,23,88.43299999999999
2,imola,Sergio Perez,redB,24,90.617
2,imola,Sergio Perez,redB,25,90.301
2,imola,Sergio Perez,redB,26,89.147
2,imola,Sergio Perez,redB,27,87.715
2,imola,Sergio Perez,redB,30,84.005
2,imola,Sergio Perez,redB,35,85.696
2,imola,Sergio Perez,redB,36,81.538
2,imola,Sergio Perez,redB,37,80.627
2,imola,Sergio Perez,redB,39,81.377
2,imola,Sergio Perez,redB,40,79.642
2,imola,Sergio Perez,redB,41,79.90899999999999
2,imola,Sergio Perez,redB,42,79.6
2,imola,Sergio Perez,redB,43,79.10600000000001
2,imola,Sergio Perez,redB,44,80.542
2,imola,Sergio Perez,redB,45,81.263
2,imola,Sergio Perez,redB,46,80.62899999999999
2,imola,Sergio Perez,redB,47,82.119
2,imola,Sergio Perez,redB,48,78.92399999999999
2,imola,Sergio Perez,redB,49,78.334
2,imola,Sergio Perez,redB,50,78.38600000000001
2,imola,Sergio Perez,redB,51,78.343
2,imola,Sergio Perez,redB,52,79.646
2,imola,Sergio Perez,redB,53,80.264
2,imola,Sergio Perez,redB,54,80.119
2,imola,Sergio Perez,redB,55,80.047
2,imola,Sergio Perez,redB,56,79.805
2,imola,Sergio Perez,redB,57,79.63600000000001
2,imola,Sergio Perez,redB,58,79.584
2,imola,Sergio Perez,redB,59,79.836
2,imola,Sergio Perez,redB,60,80.036
2,imola,Sergio Perez,redB,61,79.445
2,imola,Sergio Perez,redB,62,79.419
2,imola,Sergio Perez,redB,63,79.672
1,bahrain,Sergio Perez,redB,5,100.01
1,bahrain,Sergio Perez,redB,6,97.48
1,bahrain,Sergio Perez,redB,7,97.891
1,bahrain,Sergio Perez,redB,8,97.134
1,bahrain,Sergio Perez,redB,9,97.381
1,bahrain,Sergio Perez,redB,10,96.788
1,bahrain,Sergio Perez,redB,11,97.837
1,bahrain,Sergio Perez,redB,12,97.988
1,bahrain,Sergio Perez,redB,13,96.949
1,bahrain,Sergio Perez,redB,14,96.87
1,bahrain,Sergio Perez,redB,15,96.853
1,bahrain,Sergio Perez,redB,16,96.52600000000001
1,bahrain,Sergio Perez,redB,17,97.06200000000001
1,bahrain,Sergio Perez,redB,18,98.124
1,bahrain,Sergio Perez,redB,19,99.72
1,bahrain,Sergio Perez,redB,21,95.721
1,bahrain,Sergio Perez,redB,22,95.633
1,bahrain,Sergio Perez,redB,23,95.807
1,bahrain,Sergio Perez,redB,24,95.964
1,bahrain,Sergio Perez,redB,25,95.52600000000001
1,bahrain,Sergio Perez,redB,26,96.59200000000001
1,bahrain,Sergio Perez,redB,27,95.221
1,bahrain,Sergio Perez,redB,28,95.488
1,bahrain,Sergio Perez,redB,29,95.87700000000001
1,bahrain,Sergio Perez,redB,30,95.713
1,bahrain,Sergio Perez,redB,31,96.302
1,bahrain,Sergio Perez,redB,32,95.458
1,bahrain,Sergio Perez,redB,33,96.54700000000001
1,bahrain,Sergio Perez,redB,34,95.796
1,bahrain,Sergio Perez,redB,35,96.056
1,bahrain,Sergio Perez,redB,36,95.97
1,bahrain,Sergio Perez,redB,37,95.98700000000001
1,bahrain,Sergio Perez,redB,38,98.802
1,bahrain,Sergio Perez,redB,40,94.51799999999999
1,bahrain,Sergio Perez,redB,41,94.26299999999999
1,bahrain,Sergio Perez,redB,42,94.265
1,bahrain,Sergio Perez,redB,43,94.449
1,bahrain,Sergio Perez,redB,44,93.97
1,bahrain,Sergio Perez,redB,45,94.542
1,bahrain,Sergio Perez,redB,46,94.709
1,bahrain,Sergio Perez,redB,47,94.634
1,bahrain,Sergio Perez,redB,48,94.167
1,bahrain,Sergio Perez,redB,49,94.665
1,bahrain,Sergio Perez,redB,50,94.241
1,bahrain,Sergio Perez,redB,51,94.34
1,bahrain,Sergio Perez,redB,52,95.32
1,bahrain,Sergio Perez,redB,53,94.546
1,bahrain,Sergio Perez,redB,54,94.89200000000001
1,bahrain,Sergio Perez,redB,55,94.74600000000001
1,bahrain,Sergio Perez,redB,56,94.755
22,uae,Valtteri Bottas,mercedes,1,91.738
22,uae,Valtteri Bottas,mercedes,2,90.68299999999999
22,uae,Valtteri Bottas,mercedes,3,90.99700000000001
22,uae,Valtteri Bottas,mercedes,4,90.64399999999999
22,uae,Valtteri Bottas,mercedes,5,90.639
22,uae,Valtteri Bottas,mercedes,6,90.195
22,uae,Valtteri Bottas,mercedes,7,90.53299999999999
22,uae,Valtteri Bottas,mercedes,8,90.515
22,uae,Valtteri Bottas,mercedes,9,90.704
22,uae,Valtteri Bottas,mercedes,10,90.59200000000001
22,uae,Valtteri Bottas,mercedes,11,90.25200000000001
22,uae,Valtteri Bottas,mercedes,12,90.079
22,uae,Valtteri Bottas,mercedes,13,90.595
22,uae,Valtteri Bottas,mercedes,14,91.079
22,uae,Valtteri Bottas,mercedes,15,89.75399999999999
22,uae,Valtteri Bottas,mercedes,16,89.69200000000001
22,uae,Valtteri Bottas,mercedes,17,89.478
22,uae,Valtteri Bottas,mercedes,18,89.652
22,uae,Valtteri Bottas,mercedes,19,89.62
22,uae,Valtteri Bottas,mercedes,20,89.647
22,uae,Valtteri Bottas,mercedes,21,89.559
22,uae,Valtteri Bottas,mercedes,22,89.984
22,uae,Valtteri Bottas,mercedes,23,89.09700000000001
22,uae,Valtteri Bottas,mercedes,24,88.87100000000001
22,uae,Valtteri Bottas,mercedes,25,89.63600000000001
22,uae,Valtteri Bottas,mercedes,26,88.927
22,uae,Valtteri Bottas,mercedes,27,89.131
22,uae,Valtteri Bottas,mercedes,28,89.204
22,uae,Valtteri Bottas,mercedes,29,90.944
22,uae,Valtteri Bottas,mercedes,31,88.77600000000001
22,uae,Valtteri Bottas,mercedes,32,88.961
22,uae,Valtteri Bottas,mercedes,33,87.91799999999999
22,uae,Valtteri Bottas,mercedes,34,93.90700000000001
22,uae,Valtteri Bottas,mercedes,36,101.441
22,uae,Valtteri Bottas,mercedes,37,87.88600000000001
22,uae,Valtteri Bottas,mercedes,38,87.96
22,uae,Valtteri Bottas,mercedes,39,88.48100000000001
22,uae,Valtteri Bottas,mercedes,40,88.22399999999999
22,uae,Valtteri Bottas,mercedes,41,88.36
22,uae,Valtteri Bottas,mercedes,42,88.32700000000001
22,uae,Valtteri Bottas,mercedes,43,88.27
22,uae,Valtteri Bottas,mercedes,44,87.839
22,uae,Valtteri Bottas,mercedes,45,88.039
21,saudiarabia,Valtteri Bottas,mercedes,1,96.272
21,saudiarabia,Valtteri Bottas,mercedes,2,94.04799999999999
21,saudiarabia,Valtteri Bottas,mercedes,3,94.13799999999999
21,saudiarabia,Valtteri Bottas,mercedes,4,93.585
21,saudiarabia,Valtteri Bottas,mercedes,5,93.676
21,saudiarabia,Valtteri Bottas,mercedes,6,93.465
21,saudiarabia,Valtteri Bottas,mercedes,7,93.639
21,saudiarabia,Valtteri Bottas,mercedes,8,93.655
21,saudiarabia,Valtteri Bottas,mercedes,9,93.70100000000001
21,saudiarabia,Valtteri Bottas,mercedes,18,94.794
21,saudiarabia,Valtteri Bottas,mercedes,19,94.141
21,saudiarabia,Valtteri Bottas,mercedes,20,93.48899999999999
21,saudiarabia,Valtteri Bottas,mercedes,21,93.90799999999999
21,saudiarabia,Valtteri Bottas,mercedes,22,93.288
21,saudiarabia,Valtteri Bottas,mercedes,23,107.025
21,saudiarabia,Valtteri Bottas,mercedes,25,93.29899999999999
21,saudiarabia,Valtteri Bottas,mercedes,26,94.45299999999999
21,saudiarabia,Valtteri Bottas,mercedes,27,102.212
21,saudiarabia,Valtteri Bottas,mercedes,28,97.37
21,saudiarabia,Valtteri Bottas,mercedes,33,93.124
21,saudiarabia,Valtteri Bottas,mercedes,34,92.602
21,saudiarabia,Valtteri Bottas,mercedes,35,99.304
21,saudiarabia,Valtteri Bottas,mercedes,36,97.318
21,saudiarabia,Valtteri Bottas,mercedes,37,93.439
21,saudiarabia,Valtteri Bottas,mercedes,38,93.522
21,saudiarabia,Valtteri Bottas,mercedes,39,94.887
21,saudiarabia,Valtteri Bottas,mercedes,40,92.726
21,saudiarabia,Valtteri Bottas,mercedes,41,92.10799999999999
21,saudiarabia,Valtteri Bottas,mercedes,42,91.825
21,saudiarabia,Valtteri Bottas,mercedes,43,91.677
21,saudiarabia,Valtteri Bottas,mercedes,44,91.59299999999999
21,saudiarabia,Valtteri Bottas,mercedes,45,91.734
21,saudiarabia,Valtteri Bottas,mercedes,46,91.79700000000001
21,saudiarabia,Valtteri Bottas,mercedes,47,91.40799999999999
21,saudiarabia,Valtteri Bottas,mercedes,48,92.505
21,saudiarabia,Valtteri Bottas,mercedes,49,92.47
21,saudiarabia,Valtteri Bottas,mercedes,50,92.647
20,qatar,Valtteri Bottas,mercedes,2,92.52
20,qatar,Valtteri Bottas,mercedes,3,90.98200000000001
20,qatar,Valtteri Bottas,mercedes,4,91.274
20,qatar,Valtteri Bottas,mercedes,5,91.471
20,qatar,Valtteri Bottas,mercedes,6,91.507
20,qatar,Valtteri Bottas,mercedes,7,91.74
20,qatar,Valtteri Bottas,mercedes,8,92.17299999999999
20,qatar,Valtteri Bottas,mercedes,9,90.315
20,qatar,Valtteri Bottas,mercedes,10,88.095
20,qatar,Valtteri Bottas,mercedes,11,89.523
20,qatar,Valtteri Bottas,mercedes,12,90.527
20,qatar,Valtteri Bottas,mercedes,13,91.10600000000001
20,qatar,Valtteri Bottas,mercedes,14,89.97200000000001
20,qatar,Valtteri Bottas,mercedes,15,89.19
20,qatar,Valtteri Bottas,mercedes,16,89.434
20,qatar,Valtteri Bottas,mercedes,17,88.361
20,qatar,Valtteri Bottas,mercedes,18,89.46799999999999
20,qatar,Valtteri Bottas,mercedes,19,89.12799999999999
20,qatar,Valtteri Bottas,mercedes,20,89.35
20,qatar,Valtteri Bottas,mercedes,21,90.169
20,qatar,Valtteri Bottas,mercedes,22,89.23899999999999
20,qatar,Valtteri Bottas,mercedes,23,88.42200000000001
20,qatar,Valtteri Bottas,mercedes,24,88.215
20,qatar,Valtteri Bottas,mercedes,25,88.089
20,qatar,Valtteri Bottas,mercedes,26,87.90700000000001
20,qatar,Valtteri Bottas,mercedes,27,87.851
20,qatar,Valtteri Bottas,mercedes,28,87.90899999999999
20,qatar,Valtteri Bottas,mercedes,29,87.991
20,qatar,Valtteri Bottas,mercedes,30,87.88600000000001
20,qatar,Valtteri Bottas,mercedes,31,87.945
20,qatar,Valtteri Bottas,mercedes,32,87.99
20,qatar,Valtteri Bottas,mercedes,34,95.5
20,qatar,Valtteri Bottas,mercedes,35,89.21799999999999
20,qatar,Valtteri Bottas,mercedes,36,88.39
20,qatar,Valtteri Bottas,mercedes,37,87.62299999999999
20,qatar,Valtteri Bottas,mercedes,38,87.351
20,qatar,Valtteri Bottas,mercedes,39,87.24600000000001
20,qatar,Valtteri Bottas,mercedes,40,88.10799999999999
20,qatar,Valtteri Bottas,mercedes,41,87.913
20,qatar,Valtteri Bottas,mercedes,42,87.78299999999999
20,qatar,Valtteri Bottas,mercedes,43,87.775
20,qatar,Valtteri Bottas,mercedes,44,88.084
20,qatar,Valtteri Bottas,mercedes,45,89.538
20,qatar,Valtteri Bottas,mercedes,46,88.898
20,qatar,Valtteri Bottas,mercedes,47,88.492
20,qatar,Valtteri Bottas,mercedes,48,88.74
19,brazil,Valtteri Bottas,mercedes,1,80.541
19,brazil,Valtteri Bottas,mercedes,2,75.297
19,brazil,Valtteri Bottas,mercedes,3,74.954
19,brazil,Valtteri Bottas,mercedes,4,74.837
19,brazil,Valtteri Bottas,mercedes,5,77.488
19,brazil,Valtteri Bottas,mercedes,10,76.919
19,brazil,Valtteri Bottas,mercedes,11,75.0
19,brazil,Valtteri Bottas,mercedes,14,84.22399999999999
19,brazil,Valtteri Bottas,mercedes,15,74.48899999999999
19,brazil,Valtteri Bottas,mercedes,16,74.322
19,brazil,Valtteri Bottas,mercedes,17,75.097
19,brazil,Valtteri Bottas,mercedes,18,75.23100000000001
19,brazil,Valtteri Bottas,mercedes,19,75.404
19,brazil,Valtteri Bottas,mercedes,20,75.67
19,brazil,Valtteri Bottas,mercedes,21,75.067
19,brazil,Valtteri Bottas,mercedes,22,75.40899999999999
19,brazil,Valtteri Bottas,mercedes,23,75.139
19,brazil,Valtteri Bottas,mercedes,24,75.021
19,brazil,Valtteri Bottas,mercedes,25,75.01899999999999
19,brazil,Valtteri Bottas,mercedes,26,75.146
19,brazil,Valtteri Bottas,mercedes,27,75.242
19,brazil,Valtteri Bottas,mercedes,28,75.334
19,brazil,Valtteri Bottas,mercedes,29,74.672
19,brazil,Valtteri Bottas,mercedes,32,73.002
19,brazil,Valtteri Bottas,mercedes,33,73.583
19,brazil,Valtteri Bottas,mercedes,34,73.085
19,brazil,Valtteri Bottas,mercedes,35,73.358
19,brazil,Valtteri Bottas,mercedes,36,73.553
19,brazil,Valtteri Bottas,mercedes,37,73.51100000000001
19,brazil,Valtteri Bottas,mercedes,38,73.53
19,brazil,Valtteri Bottas,mercedes,39,73.584
19,brazil,Valtteri Bottas,mercedes,40,73.661
19,brazil,Valtteri Bottas,mercedes,41,77.563
19,brazil,Valtteri Bottas,mercedes,43,72.862
19,brazil,Valtteri Bottas,mercedes,44,72.96600000000001
19,brazil,Valtteri Bottas,mercedes,45,73.20100000000001
19,brazil,Valtteri Bottas,mercedes,46,73.063
19,brazil,Valtteri Bottas,mercedes,47,73.17699999999999
19,brazil,Valtteri Bottas,mercedes,48,73.441
19,brazil,Valtteri Bottas,mercedes,49,72.52600000000001
19,brazil,Valtteri Bottas,mercedes,50,73.41
19,brazil,Valtteri Bottas,mercedes,51,73.214
19,brazil,Valtteri Bottas,mercedes,52,73.074
19,brazil,Valtteri Bottas,mercedes,53,72.967
19,brazil,Valtteri Bottas,mercedes,54,73.15100000000001
19,brazil,Valtteri Bottas,mercedes,55,72.955
19,brazil,Valtteri Bottas,mercedes,56,73.421
19,brazil,Valtteri Bottas,mercedes,57,72.972
19,brazil,Valtteri Bottas,mercedes,58,72.931
19,brazil,Valtteri Bottas,mercedes,59,73.285
19,brazil,Valtteri Bottas,mercedes,60,72.83
19,brazil,Valtteri Bottas,mercedes,61,72.888
19,brazil,Valtteri Bottas,mercedes,62,73.585
19,brazil,Valtteri Bottas,mercedes,63,73.383
19,brazil,Valtteri Bottas,mercedes,64,74.047
19,brazil,Valtteri Bottas,mercedes,65,73.346
19,brazil,Valtteri Bottas,mercedes,66,73.622
19,brazil,Valtteri Bottas,mercedes,67,73.42699999999999
19,brazil,Valtteri Bottas,mercedes,68,73.877
19,brazil,Valtteri Bottas,mercedes,69,73.163
19,brazil,Valtteri Bottas,mercedes,70,73.37100000000001
19,brazil,Valtteri Bottas,mercedes,71,73.454
18,mexico,Valtteri Bottas,mercedes,5,88.58200000000001
18,mexico,Valtteri Bottas,mercedes,6,84.49
18,mexico,Valtteri Bottas,mercedes,7,84.59700000000001
18,mexico,Valtteri Bottas,mercedes,8,84.15899999999999
18,mexico,Valtteri Bottas,mercedes,9,84.93
18,mexico,Valtteri Bottas,mercedes,10,85.882
18,mexico,Valtteri Bottas,mercedes,11,85.85799999999999
18,mexico,Valtteri Bottas,mercedes,12,84.191
18,mexico,Valtteri Bottas,mercedes,13,83.715
18,mexico,Valtteri Bottas,mercedes,14,83.20100000000001
18,mexico,Valtteri Bottas,mercedes,15,83.181
18,mexico,Valtteri Bottas,mercedes,16,82.954
18,mexico,Valtteri Bottas,mercedes,17,83.34200000000001
18,mexico,Valtteri Bottas,mercedes,18,83.035
18,mexico,Valtteri Bottas,mercedes,19,83.734
18,mexico,Valtteri Bottas,mercedes,20,83.65799999999999
18,mexico,Valtteri Bottas,mercedes,21,82.76899999999999
18,mexico,Valtteri Bottas,mercedes,22,83.117
18,mexico,Valtteri Bottas,mercedes,23,83.338
18,mexico,Valtteri Bottas,mercedes,24,83.16
18,mexico,Valtteri Bottas,mercedes,25,83.95100000000001
18,mexico,Valtteri Bottas,mercedes,26,83.0
18,mexico,Valtteri Bottas,mercedes,27,83.87799999999999
18,mexico,Valtteri Bottas,mercedes,28,83.691
18,mexico,Valtteri Bottas,mercedes,29,82.74799999999999
18,mexico,Valtteri Bottas,mercedes,30,82.82799999999999
18,mexico,Valtteri Bottas,mercedes,31,82.15299999999999
18,mexico,Valtteri Bottas,mercedes,32,83.215
18,mexico,Valtteri Bottas,mercedes,33,82.943
18,mexico,Valtteri Bottas,mercedes,34,82.624
18,mexico,Valtteri Bottas,mercedes,35,82.554
18,mexico,Valtteri Bottas,mercedes,36,81.846
18,mexico,Valtteri Bottas,mercedes,37,81.87
18,mexico,Valtteri Bottas,mercedes,38,83.676
18,mexico,Valtteri Bottas,mercedes,39,81.125
18,mexico,Valtteri Bottas,mercedes,40,84.441
18,mexico,Valtteri Bottas,mercedes,42,80.199
18,mexico,Valtteri Bottas,mercedes,43,80.21300000000001
18,mexico,Valtteri Bottas,mercedes,44,80.04899999999999
18,mexico,Valtteri Bottas,mercedes,45,80.747
18,mexico,Valtteri Bottas,mercedes,46,79.76100000000001
18,mexico,Valtteri Bottas,mercedes,47,80.514
18,mexico,Valtteri Bottas,mercedes,48,80.952
18,mexico,Valtteri Bottas,mercedes,49,81.26
18,mexico,Valtteri Bottas,mercedes,50,80.545
18,mexico,Valtteri Bottas,mercedes,51,81.314
18,mexico,Valtteri Bottas,mercedes,52,81.848
18,mexico,Valtteri Bottas,mercedes,53,82.228
18,mexico,Valtteri Bottas,mercedes,54,82.038
18,mexico,Valtteri Bottas,mercedes,55,81.488
18,mexico,Valtteri Bottas,mercedes,56,81.829
18,mexico,Valtteri Bottas,mercedes,57,82.037
18,mexico,Valtteri Bottas,mercedes,58,81.99
18,mexico,Valtteri Bottas,mercedes,59,83.225
18,mexico,Valtteri Bottas,mercedes,60,83.79700000000001
18,mexico,Valtteri Bottas,mercedes,61,82.889
18,mexico,Valtteri Bottas,mercedes,62,82.045
18,mexico,Valtteri Bottas,mercedes,63,83.135
18,mexico,Valtteri Bottas,mercedes,65,79.829
18,mexico,Valtteri Bottas,mercedes,66,79.941
18,mexico,Valtteri Bottas,mercedes,67,87.069
18,mexico,Valtteri Bottas,mercedes,69,77.774
17,usa,Valtteri Bottas,mercedes,1,109.072
17,usa,Valtteri Bottas,mercedes,2,107.529
17,usa,Valtteri Bottas,mercedes,3,105.04700000000001
17,usa,Valtteri Bottas,mercedes,4,104.057
17,usa,Valtteri Bottas,mercedes,5,103.705
17,usa,Valtteri Bottas,mercedes,6,103.866
17,usa,Valtteri Bottas,mercedes,7,104.2
17,usa,Valtteri Bottas,mercedes,8,104.27600000000001
17,usa,Valtteri Bottas,mercedes,9,104.381
17,usa,Valtteri Bottas,mercedes,10,104.08200000000001
17,usa,Valtteri Bottas,mercedes,11,102.186
17,usa,Valtteri Bottas,mercedes,12,102.494
17,usa,Valtteri Bottas,mercedes,13,103.775
17,usa,Valtteri Bottas,mercedes,14,103.00200000000001
17,usa,Valtteri Bottas,mercedes,15,102.902
17,usa,Valtteri Bottas,mercedes,17,102.01799999999999
17,usa,Valtteri Bottas,mercedes,18,103.13600000000001
17,usa,Valtteri Bottas,mercedes,19,101.56700000000001
17,usa,Valtteri Bottas,mercedes,20,101.281
17,usa,Valtteri Bottas,mercedes,21,101.544
17,usa,Valtteri Bottas,mercedes,22,101.49799999999999
17,usa,Valtteri Bottas,mercedes,23,100.73700000000001
17,usa,Valtteri Bottas,mercedes,24,100.73299999999999
17,usa,Valtteri Bottas,mercedes,25,101.161
17,usa,Valtteri Bottas,mercedes,26,100.852
17,usa,Valtteri Bottas,mercedes,27,108.609
17,usa,Valtteri Bottas,mercedes,28,100.626
17,usa,Valtteri Bottas,mercedes,29,100.829
17,usa,Valtteri Bottas,mercedes,30,101.162
17,usa,Valtteri Bottas,mercedes,31,100.631
17,usa,Valtteri Bottas,mercedes,32,100.70299999999999
17,usa,Valtteri Bottas,mercedes,33,102.111
17,usa,Valtteri Bottas,mercedes,34,101.145
17,usa,Valtteri Bottas,mercedes,36,100.165
17,usa,Valtteri Bottas,mercedes,37,100.21600000000001
17,usa,Valtteri Bottas,mercedes,38,100.249
17,usa,Valtteri Bottas,mercedes,39,100.24700000000001
17,usa,Valtteri Bottas,mercedes,40,100.181
17,usa,Valtteri Bottas,mercedes,41,100.147
17,usa,Valtteri Bottas,mercedes,42,100.676
17,usa,Valtteri Bottas,mercedes,43,100.464
17,usa,Valtteri Bottas,mercedes,44,100.32600000000001
